measurement_id,energy_difference
6131,1465292
6132,1552371
6133,1475020
6134,1486554
6135,1497037
6136,1452027
6137,1411809
6138,1518613
6139,1504009
6140,1471035
6141,1561393
6142,1398717
6143,1499330
6144,1547724
6145,1421636
6146,1432709
6147,1475153
6148,1441127
6149,1504147
6150,1350285
6151,1484955
6152,1476164
6153,1459418
6154,1525774
6155,1428814
6156,1526161
6157,1489441
6158,1343156
6159,1474646
6160,1467109
6161,1543572
6162,1457200
6163,1461940
6164,1475478
6165,1479687
6166,1497556
6167,1514689
6168,1432493
6169,1531538
6170,1528808
6171,1488000
6172,1497539
6173,1462286
6174,1473696
6175,1514803
6176,1459383
6177,1495965
6178,1492500
6179,1472876
6180,1596799
6181,1306766
6182,1524054
6183,1465001
6184,1436216
6185,3114501
6186,1471935
6187,1508483
6188,1507200
6189,3082139
6190,1427233
6191,1523940
6192,1467475
6193,1506308
6194,1514591
6195,1398585
6196,1518064
6197,1520578
6198,1446777
6199,1560703
6200,1437377
6201,1504070
6202,1453789
6203,1549106
6204,1391876
6205,3107038
6206,1538301
6207,1493600
6208,1477361
6209,1501157
6210,1433904
6211,1577722
6212,1407779
6213,1606082
6214,1319081
6215,1475072
6216,1551719
6217,1456627
6218,3110563
6219,1473795
6220,1553706
6221,1459078
6222,1542923
6223,1283795
6224,1499162
6225,1504764
6226,1503943
6227,1548770
6228,1391229
6229,1506875
6230,1459663
6231,1538790
6232,1470561
6233,1507984
6234,1460883
6235,1527243
6236,1489367
6237,1496417
6238,1481998
6239,1518031
6240,1448357
6241,1509496
6242,1505939
6243,1452713
6244,1485997
6245,1494950
6246,1506845
6247,1471410
6248,1587039
6249,1335109
6250,1499389
6251,1512946
6252,1425470
6253,1551981
6254,1419802
6255,1480581
6256,1537800
6257,1429449
6258,1498181
6259,1424800
6260,1496502
6261,1474130
6262,1501326
6263,1527092
6264,1501955
6265,1500547
6266,1477866
6267,1503630
6268,1467396
6269,1517431
6270,1503173
6271,1480253
6272,1457517
6273,1476792
6274,1481677
6275,1459167
6276,1485042
6277,1506392
6278,1489443
6279,1501825
6280,1371212
6281,1487323
6282,1455700
6283,3144699
6284,1395728
6285,1534588
6286,1458116
6287,1559351
6288,1511801
6289,1328008
6290,1483254
6291,1575396
6292,1422718
6293,1472425
6294,1481103
6295,1513609
6296,1440699
6297,1503148
6298,1497655
6299,1463774
6300,1477680
6301,1504923
6302,1518359
6303,1530968
6304,1446934
6305,1461794
6306,1534895
6307,1436245
6308,1449519
6309,1531784
6310,1436038
6311,1440810
6312,1503949
6313,1464596
6314,1470788
6315,1445971
6316,1475796
6317,1542699
6318,1451880
6319,1491131
6320,1391499
6321,1507733
6322,1489019
6323,1481933
6324,1436270
6325,1543453
6326,1530859
6327,1451641
6328,1487430
6329,1447473
6330,1503408
6331,1477759
6332,1490280
6333,1502004
6334,1459357
6335,1522355
6336,1448538
6337,1505123
6338,1469994
6339,1429746
6340,1573882
6341,1470554
6342,1552045
6343,1435018
6344,1474920
6345,1573194
6346,1424801
6347,1485102
6348,1555096
6349,1427282
6350,1575893
6351,1374832
6352,1518453
6353,1464220
6354,1501806
6355,1523695
6356,1458467
6357,1448582
6358,1529526
6359,1416790
6360,1439224
6361,1531701
6362,1489220
6363,1443072
6364,1498628
6365,1508915
6366,1502494
6367,1512361
6368,1466362
6369,1449082
6370,1582772
6371,1456195
6372,1471578
6373,1493492
6374,1419275
6375,1545648
6376,1500871
6377,1405601
6378,1448013
6379,1519101
6380,1493810
6381,3129864
6382,1472202
6383,1480693
6384,1492482
6385,4712522
6386,1427695
6387,1555388
6388,1471146
6389,1541417
6390,1380338
6391,1452435
6392,1547336
6393,1469141
6394,1518081
6395,1394426
6396,1493540
6397,1524590
6398,1470785
6399,1527152
6400,1434494
6401,1424386
6402,1501655
6403,1416829
6404,1571435
6405,1346268
6406,1480218
6407,1505369
6408,1457573
6409,1672970
6410,2928796
6411,1533797
6412,1459816
6413,1478310
6414,1500813
6415,1469426
6416,1554679
6417,1470436
6418,1501183
6419,1467484
6420,1474054
6421,1486727
6422,1511319
6423,1483404
6424,1484384
6425,1397694
6426,1499794
6427,1466302
6428,1452540
6429,1407391
6430,1460141
6431,1507855
6432,1492968
6433,1462175
6434,1592843
6435,1409813
6436,1484131
6437,1540941
6438,1433537
6439,1520470
6440,1349089
6441,1552038
6442,1481692
6443,1413072
6444,3179569
6445,1485987
6446,1500017
6447,1501252
6448,1480494
6449,1494455
6450,1555257
6451,1418884
6452,1426463
6453,1523222
6454,1527497
6455,1438914
6456,1549471
6457,1451590
6458,1498638
6459,1409037
6460,1535843
6461,1410565
6462,1498490
6463,1499305
6464,1471468
6465,1520543
6466,1441079
6467,1513034
6468,1544103
6469,3116172
6470,1435442
6471,1504719
6472,1492535
6473,1610930
6474,1306651
6475,1515594
6476,1468307
6477,1442462
6478,1565546
6479,1397386
6480,1525113
6481,1453701
6482,1449503
6483,1584658
6484,1433017
6485,1465805
6486,1499114
6487,1435174
6488,1467265
6489,1499583
6490,1464723
6491,1476014
6492,1519713
6493,1461686
6494,1504558
6495,1460432
6496,1539307
6497,1466010
6498,1443502
6499,1541592
6500,1397504
6501,1477310
6502,1520551
6503,1447187
6504,1531207
6505,1407570
6506,1490877
6507,1413631
6508,1486767
6509,1558047
6510,1366017
6511,1438796
6512,1548449
6513,1449351
6514,1500191
6515,1557443
6516,1468276
6517,1467317
6518,1412274
6519,1552005
6520,1409168
6521,1451994
6522,1524649
6523,1478034
6524,1502477
6525,1533633
6526,1440038
6527,1735850
6528,1285598
6529,1491107
6530,1577826
6531,1412434
6532,1495593
6533,1507997
6534,1408634
6535,1534209
6536,1388652
6537,1533007
6538,1420551
6539,1427837
6540,1639869
6541,1294257
6542,1512143
6543,1486712
6544,1468458
6545,3125328
6546,1472794
6547,1485836
6548,1432228
6549,1424642
6550,1489398
6551,1454728
6552,1492161
6553,1512064
6554,1488819
6555,1446054
6556,1524559
6557,1471271
6558,1500469
6559,3056133
6560,1501881
6561,1467988
6562,1558049
6563,1443335
6564,1630977
6565,1324364
6566,1498554
6567,1478919
6568,1456533
6569,4757769
6570,1478200
6571,1528144
6572,1457343
6573,1459333
6574,1438218
6575,1484282
6576,1517240
6577,1518390
6578,1432852
6579,1525139
6580,1426794
6581,1531373
6582,1524046
6583,1487673
6584,1457955
6585,1472749
6586,1462473
6587,1495921
6588,1524085
6589,1483771
6590,1478117
6591,1463828
6592,1522122
6593,1453252
6594,1479179
6595,1488398
6596,1526471
6597,1513741
6598,1560312
6599,1331213
6600,1443189
6601,1504132
6602,1461112
6603,1612031
6604,1317027
6605,1512742
6606,1493089
6607,1456810
6608,1527188
6609,1374783
6610,1474217
6611,1547608
6612,1413478
6613,1466078
6614,1542180
6615,1467351
6616,1467190
6617,1503814
6618,1497019
6619,1479035
6620,1521001
6621,1410375
6622,1451312
6623,1485959
6624,1564827
6625,1448202
6626,1462929
6627,1482771
6628,1525901
6629,1502750
6630,1422815
6631,1459093
6632,1474329
6633,1541876
6634,1509309
6635,1399159
6636,1473650
6637,1502597
6638,1522544
6639,1454525
6640,1478560
6641,1539069
6642,1452635
6643,1492979
6644,1489592
6645,1476320
6646,1519642
6647,1501313
6648,1520203
6649,1449643
6650,1484581
6651,1427476
6652,1504217
6653,1463504
6654,1474368
6655,-4293458417
6656,1480595
6657,1462093
6658,1533908
6659,1541790
6660,1545314
6661,1316668
6662,1507793
6663,1462595
6664,1511576
6665,1417131
6666,1408096
6667,1488016
6668,1536322
6669,1469836
6670,1544277
6671,1430939
6672,1473170
6673,3117467
6674,1479366
6675,1533352
6676,1502971
6677,1502284
6678,1510550
6679,1521574
6680,1482084
6681,1429820
6682,1520008
6683,1462167
6684,3078037
6685,1481689
6686,1522677
6687,1436148
6688,1560991
6689,1420009
6690,1480992
6691,1536602
6692,1477863
6693,1507866
6694,1427965
6695,1456946
6696,1501155
6697,1487116
6698,1473541
6699,1431034
6700,1478479
6701,1515490
6702,1473259
6703,1549534
6704,1492618
6705,1392899
6706,1461532
6707,1482247
6708,1552663
6709,1448002
6710,1531090
6711,1488057
6712,1467995
6713,1492942
6714,1482327
6715,1500748
6716,1424644
6717,1496125
6718,1529759
6719,1466624
6720,3101796
6721,1457608
6722,1570990
6723,1386950
6724,3121051
6725,1478858
6726,1518787
6727,1525213
6728,1537298
6729,1379847
6730,1501250
6731,1460274
6732,1558382
6733,1458316
6734,1511510
6735,1426718
6736,1527821
6737,1480661
6738,1526482
6739,1490289
6740,1536381
6741,1439162
6742,1492448
6743,1509589
6744,1464195
6745,1515179
6746,1484725
6747,1509944
6748,1517142
6749,1418279
6750,1492678
6751,1519025
6752,1576631
6753,1353501
6754,1482865
6755,1439459
6756,1546489
6757,1497999
6758,1456297
6759,3056615
6760,1524992
6761,1519173
6762,1447461
6763,1460271
6764,1405032
6765,1535143
6766,1472438
6767,1479586
6768,1505039
6769,1530372
6770,1452798
6771,1459398
6772,1464130
6773,1512363
6774,1507848
6775,1457195
6776,1483777
6777,1458486
6778,1568540
6779,1481602
6780,1518348
6781,1441253
6782,1455086
6783,1485726
6784,1531307
6785,1431699
6786,1515239
6787,1480928
6788,1516134
6789,1549346
6790,1330369
6791,1564246
6792,1401495
6793,1494649
6794,1508118
6795,1334249
6796,1534629
6797,1458138
6798,1488077
6799,1466006
6800,1471709
6801,1542753
6802,1461999
6803,1475447
6804,1484000
6805,1444951
6806,1442522
6807,1536143
6808,1491325
6809,1458079
6810,1474077
6811,1537905
6812,1491149
6813,1485243
6814,1491946
6815,1498181
6816,1415676
6817,1515949
6818,1489940
6819,1474979
6820,1453381
6821,1401112
6822,1517034
6823,1445587
6824,1477213
6825,1533792
6826,1374158
6827,1523886
6828,1496953
6829,1486450
6830,1560794
6831,1350802
6832,1486576
6833,1494706
6834,1491602
6835,1522984
6836,1477835
6837,1497190
6838,1493498
6839,1408810
6840,1471907
6841,1448224
6842,1454946
6843,1489057
6844,1482826
6845,1518828
6846,1519646
6847,1482593
6848,1489506
6849,1420601
6850,3125101
6851,1396555
6852,1498081
6853,1449957
6854,1543657
6855,1483554
6856,1360521
6857,1485913
6858,1464917
6859,1501297
6860,1437303
6861,1490917
6862,1484466
6863,1466977
6864,1518128
6865,1476962
6866,1447882
6867,1531742
6868,1512562
6869,1477655
6870,1422512
6871,1504569
6872,1466172
6873,1480151
6874,1496919
6875,1532633
6876,1517724
6877,1453050
6878,1493626
6879,1530309
6880,1459185
6881,1597880
6882,1300494
6883,1489672
6884,1461352
6885,1453255
6886,1550083
6887,1414797
6888,1471846
6889,1494670
6890,1523672
6891,1503532
6892,1344838
6893,1487372
6894,1578599
6895,1416192
6896,1544640
6897,1475357
6898,1485125
6899,1481136
6900,1513215
6901,1478738
6902,1482531
6903,1517636
6904,1489261
6905,1435698
6906,1561398
6907,1479628
6908,1503306
6909,1403847
6910,1498386
6911,1471252
6912,1585890
6913,1400779
6914,1450475
6915,1480471
6916,1519752
6917,1472353
6918,1487599
6919,1473965
6920,1493550
6921,1482714
6922,1515611
6923,1419341
6924,1441750
6925,1498812
6926,1460104
6927,1472005
6928,1528539
6929,1449945
6930,1544045
6931,1515117
6932,1469006
6933,1486481
6934,1469070
6935,1542151
6936,1490774
6937,1441538
6938,1467732
6939,1517681
6940,1491318
6941,1473087
6942,1486459
6943,1538068
6944,1427813
6945,1532499
6946,1399964
6947,1474584
6948,1603827
6949,1354539
6950,1448231
6951,1464297
6952,1487232
6953,1525817
6954,1374244
6955,1504282
6956,1463537
6957,1510055
6958,1500027
6959,1464302
6960,1487461
6961,1424299
6962,1518000
6963,1542544
6964,1419995
6965,1527173
6966,1474741
6967,1480454
6968,1437636
6969,1465675
6970,1451732
6971,1438045
6972,1480002
6973,1479581
6974,1540695
6975,1366118
6976,1463404
6977,1586295
6978,1450633
6979,1528752
6980,1422629
6981,1404998
6982,1515968
6983,1467909
6984,1591443
6985,1442270
6986,1488137
6987,1448634
6988,1505211
6989,3160787
6990,1449016
6991,1528357
6992,1459263
6993,1473237
6994,1488156
6995,1495687
6996,1486030
6997,1542178
6998,1499743
6999,1535805
7000,1432296
7001,1545629
7002,1464971
7003,1465038
7004,1563138
7005,1369371
7006,1445559
7007,1536639
7008,1451550
7009,1543866
7010,1391162
7011,1418032
7012,1498612
7013,1512850
7014,1446112
7015,1403544
7016,1502395
7017,1449734
7018,1518339
7019,1480191
7020,1546289
7021,1476306
7022,1477347
7023,1470041
7024,1434910
7025,1549706
7026,1487998
7027,1439433
7028,1479078
7029,1498983
7030,1564214
7031,1437448
7032,1487057
7033,1455857
7034,1538890
7035,1571159
7036,1400319
7037,1440907
7038,1523363
7039,1455088
7040,1558639
7041,1400063
7042,1449193
7043,1475830
7044,1465843
7045,3149703
7046,1425589
7047,1498616
7048,1453826
7049,1450575
7050,1487239
7051,1504053
7052,1523985
7053,1501754
7054,1480720
7055,1448550
7056,1554211
7057,1436401
7058,1449970
7059,1551202
7060,1411397
7061,1553240
7062,1510807
7063,1426131
7064,1518301
7065,1468070
7066,1451562
7067,1515720
7068,1411237
7069,1517052
7070,1612610
7071,1312921
7072,1533721
7073,1421685
7074,1488261
7075,1522291
7076,1396313
7077,1477770
7078,1487594
7079,1511966
7080,1454483
7081,1457247
7082,1530609
7083,1503100
7084,1452740
7085,1498022
7086,1511908
7087,1465359
7088,1449373
7089,1523981
7090,1525639
7091,1461650
7092,1561389
7093,1339588
7094,1487571
7095,1467349
7096,1464312
7097,1442300
7098,1474409
7099,1536196
7100,1494094
7101,1522849
7102,1439817
7103,1423995
7104,1554841
7105,1419598
7106,3085581
7107,1527785
7108,1452254
7109,1474383
7110,1601813
7111,1312710
7112,1512262
7113,1483010
7114,1516894
7115,1517026
7116,1295407
7117,1463108
7118,1507576
7119,1533054
7120,3156607
7121,1445355
7122,1409688
7123,1512223
7124,1477646
7125,1479703
7126,1506219
7127,1414966
7128,1484489
7129,1412101
7130,1503131
7131,1499971
7132,1467747
7133,1547371
7134,1473000
7135,1475593
7136,1538089
7137,1452127
7138,1490151
7139,1464247
7140,1528825
7141,1414985
7142,1491591
7143,1484879
7144,1471800
7145,1537516
7146,1363407
7147,1491730
7148,1514445
7149,1458971
7150,1503742
7151,1511619
7152,1477697
7153,1502883
7154,1437213
7155,1471403
7156,1522923
7157,1443897
7158,1511370
7159,1406303
7160,1513777
7161,1468062
7162,1484585
7163,1484218
7164,1422239
7165,1507559
7166,1514066
7167,1505005
7168,1448214
7169,1499829
7170,1452106
7171,1585884
7172,1371037
7173,1474608
7174,1435541
7175,1533774
7176,1501831
7177,1455492
7178,1500425
7179,1434858
7180,1506670
7181,1494023
7182,1398022
7183,1536240
7184,1405162
7185,1498629
7186,1543715
7187,1476425
7188,3072141
7189,1526523
7190,1488007
7191,1503649
7192,1435824
7193,1542441
7194,1473972
7195,1496685
7196,1472319
7197,1464034
7198,1479761
7199,1460265
7200,1486248
7201,1469408
7202,1462272
7203,1487282
7204,1488876
7205,1491549
7206,1509784
7207,1421463
7208,1511312
7209,1491347
7210,1493440
7211,1477220
7212,1423699
7213,1512229
7214,1443004
7215,1503017
7216,1461731
7217,1479007
7218,1571627
7219,1482358
7220,1483998
7221,1448990
7222,3179183
7223,1429889
7224,1543173
7225,1477216
7226,1503196
7227,1533059
7228,1488752
7229,1482070
7230,1529662
7231,1545415
7232,1492207
7233,1433776
7234,1489591
7235,1451804
7236,1563820
7237,1465589
7238,1453198
7239,1432693
7240,1486822
7241,1529568
7242,1423201
7243,1488164
7244,1497135
7245,1471567
7246,1544238
7247,1365152
7248,1497350
7249,1429277
7250,1506535
7251,1505027
7252,1534192
7253,1459658
7254,1393195
7255,3106683
7256,1390331
7257,1551510
7258,1468592
7259,1468495
7260,1493555
7261,1537481
7262,1417452
7263,1510925
7264,1565030
7265,1426043
7266,1527726
7267,1341202
7268,1435554
7269,1455625
7270,1511781
7271,1578685
7272,1259138
7273,1457901
7274,1510853
7275,1518284
7276,1454688
7277,1538650
7278,1482647
7279,1434730
7280,1520084
7281,1473171
7282,1421023
7283,1545237
7284,1382764
7285,1501460
7286,1519607
7287,1420132
7288,1568889
7289,1458785
7290,1501934
7291,1461617
7292,1551931
7293,1431798
7294,1512326
7295,1538823
7296,1465881
7297,1561989
7298,1375226
7299,1467372
7300,1544192
7301,1535997
7302,1521633
7303,1328089
7304,1481704
7305,1451559
7306,1458385
7307,1517032
7308,1438596
7309,1472233
7310,1460200
7311,1522990
7312,1496451
7313,1479345
7314,1430061
7315,1508838
7316,1485084
7317,1484749
7318,1513624
7319,1464103
7320,1477281
7321,1492074
7322,1488161
7323,1538887
7324,1451471
7325,1481928
7326,1577577
7327,1436965
7328,1496080
7329,1436941
7330,1499919
7331,1465070
7332,1515193
7333,1527827
7334,1372009
7335,1440516
7336,1524518
7337,1460048
7338,1541769
7339,1384660
7340,1498950
7341,1513667
7342,1480615
7343,1617399
7344,1358736
7345,1475583
7346,1506155
7347,1492528
7348,1539283
7349,1357944
7350,1526929
7351,1532543
7352,1467643
7353,1498520
7354,1410207
7355,1465465
7356,1510947
7357,1480565
7358,1485517
7359,1476728
7360,1503282
7361,1444235
7362,1507052
7363,3105859
7364,1479365
7365,1449927
7366,1506677
7367,1493916
7368,1537626
7369,1384781
7370,1510485
7371,1505866
7372,1462179
7373,3142076
7374,1437746
7375,1484132
7376,1471483
7377,1473449
7378,1453073
7379,1436334
7380,1537683
7381,1436086
7382,1567646
7383,1412430
7384,1468081
7385,1485317
7386,1439562
7387,1532784
7388,1508301
7389,1453701
7390,1520279
7391,1497677
7392,1489145
7393,1535074
7394,1465490
7395,1545994
7396,1446491
7397,1464277
7398,1503395
7399,1500828
7400,1493089
7401,1520164
7402,1438212
7403,1497940
7404,1474880
7405,1466357
7406,1478706
7407,1521389
7408,1456776
7409,1397371
7410,1525780
7411,1455796
7412,1488508
7413,1462267
7414,1397835
7415,1524701
7416,1496790
7417,1519126
7418,1533268
7419,1424796
7420,1432724
7421,1505377
7422,1438721
7423,1467324
7424,1501979
7425,1445183
7426,1531321
7427,1443703
7428,1489179
7429,1487513
7430,1483659
7431,1457817
7432,1500486
7433,1496656
7434,1549910
7435,1405555
7436,1483550
7437,1456793
7438,1510345
7439,1528893
7440,1431678
7441,1442171
7442,1504406
7443,1471828
7444,3117370
7445,1438067
7446,1488925
7447,1377345
7448,1506636
7449,3066914
7450,1492424
7451,1498906
7452,1424442
7453,1493929
7454,1529312
7455,1407178
7456,1560335
7457,1448066
7458,1412808
7459,1490771
7460,1523220
7461,1486535
7462,1447716
7463,1483955
7464,1500419
7465,1569775
7466,1427247
7467,1500223
7468,1442226
7469,1445530
7470,1565370
7471,1449930
7472,1450233
7473,1505466
7474,1284190
7475,1544151
7476,1479957
7477,1415508
7478,3124401
7479,1473828
7480,1438488
7481,1518544
7482,1440852
7483,1505365
7484,1493199
7485,1517559
7486,1446830
7487,1499619
7488,1552378
7489,1448429
7490,3188307
7491,1508567
7492,1478327
7493,1444659
7494,1477098
7495,1486795
7496,1555417
7497,1461684
7498,1485872
7499,1532788
7500,1506721
7501,1495432
7502,1498655
7503,1379284
7504,1502906
7505,1473041
7506,1520592
7507,1621538
7508,1338774
7509,1522582
7510,1447614
7511,1484260
7512,3131345
7513,1543721
7514,1523622
7515,1428295
7516,1504122
7517,1374524
7518,1525052
7519,1478438
7520,1461201
7521,1536080
7522,1404780
7523,1512816
7524,1468690
7525,1530613
7526,1421155
7527,1462056
7528,1510094
7529,1521202
7530,1474338
7531,1467728
7532,1526088
7533,1487754
7534,1490800
7535,1478387
7536,1523843
7537,1455892
7538,1498833
7539,1498995
7540,1488936
7541,1488021
7542,1545666
7543,1369815
7544,1540288
7545,1468146
7546,1516755
7547,1480035
7548,1386914
7549,1503597
7550,1443612
7551,1470981
7552,1533914
7553,1507609
7554,1431452
7555,1505717
7556,1490034
7557,1511706
7558,1495071
7559,1504153
7560,1470680
7561,1538410
7562,1441119
7563,1475164
7564,1500553
7565,1466576
7566,1542449
7567,1465907
7568,1535555
7569,1430265
7570,1513667
7571,1538763
7572,1441450
7573,1530770
7574,1496820
7575,3139424
7576,1436114
7577,3143289
7578,1465699
7579,1523666
7580,1461190
7581,1572159
7582,1449684
7583,1428146
7584,1501979
7585,1428953
7586,1465662
7587,1526221
7588,1475259
7589,1435600
7590,1526928
7591,1490085
7592,1465860
7593,1432347
7594,1511441
7595,1494677
7596,1482748
7597,1497443
7598,1492974
7599,1471120
7600,1488001
7601,1454650
7602,1565264
7603,1338080
7604,1517239
7605,1400086
7606,1543181
7607,1410429
7608,1413256
7609,1472427
7610,1529999
7611,1442961
7612,1538167
7613,1440085
7614,1470420
7615,1539355
7616,1494378
7617,1485377
7618,1464321
7619,1469566
7620,1422042
7621,1488413
7622,1554840
7623,1428814
7624,1524581
7625,1506564
7626,1409863
7627,1528020
7628,1488109
7629,1428158
7630,1501334
7631,1501373
7632,1487074
7633,1608664
7634,1321598
7635,1488708
7636,1511099
7637,1475504
7638,1456160
7639,1392385
7640,1481392
7641,1421637
7642,1509155
7643,1557412
7644,1347820
7645,1524669
7646,1467595
7647,1483167
7648,1533231
7649,1474605
7650,1453360
7651,1467305
7652,1491123
7653,1509089
7654,1440540
7655,1506524
7656,1519109
7657,1471569
7658,1530698
7659,1442996
7660,1449094
7661,1539338
7662,1452607
7663,1510927
7664,3121138
7665,1416768
7666,1513787
7667,1493369
7668,1639085
7669,1299440
7670,1492252
7671,1528034
7672,1440409
7673,1469921
7674,1464795
7675,1472779
7676,1505645
7677,1484397
7678,1485993
7679,1502523
7680,1462428
7681,1470211
7682,1533982
7683,1469493
7684,1464414
7685,1482691
7686,1513344
7687,1439234
7688,1529645
7689,1449204
7690,1452674
7691,1508955
7692,1484484
7693,1471002
7694,1566392
7695,1394311
7696,1414439
7697,1476507
7698,1554740
7699,1457582
7700,1454119
7701,1469712
7702,1504959
7703,1458009
7704,1551902
7705,1455736
7706,1504684
7707,1685425
7708,1312367
7709,1511832
7710,1445740
7711,1595569
7712,1364792
7713,1500994
7714,1455871
7715,1550768
7716,1468494
7717,1427567
7718,1460936
7719,1563701
7720,1464660
7721,1464821
7722,1423635
7723,1505775
7724,3117131
7725,1408907
7726,1411097
7727,1491350
7728,1475125
7729,1515659
7730,1389982
7731,1488598
7732,1566939
7733,1434800
7734,1588431
7735,1315995
7736,3093780
7737,1479455
7738,1535884
7739,1415880
7740,1496101
7741,1483942
7742,1521070
7743,1467425
7744,1506615
7745,1426743
7746,1492951
7747,1561760
7748,1402767
7749,1547410
7750,1497675
7751,1473656
7752,1475224
7753,1489346
7754,1488266
7755,1503180
7756,1415046
7757,1533016
7758,1488254
7759,1602494
7760,1289614
7761,1500021
7762,1518974
7763,1496069
7764,1474256
7765,1482066
7766,1431952
7767,1479249
7768,1512754
7769,1483706
7770,1410794
7771,1529261
7772,1471427
7773,1528571
7774,1466677
7775,1521876
7776,1469821
7777,1478601
7778,1472345
7779,1546162
7780,1459118
7781,1482812
7782,1529617
7783,1508204
7784,1459850
7785,1482188
7786,1490635
7787,1461692
7788,1557891
7789,1436056
7790,4711255
7791,1470739
7792,1487595
7793,1555452
7794,1380853
7795,1554449
7796,3048655
7797,1468907
7798,1386149
7799,1503880
7800,1430110
7801,1538907
7802,1507531
7803,1414290
7804,1512422
7805,1470065
7806,1531347
7807,1462553
7808,1367509
7809,1456617
7810,1502991
7811,1522907
7812,1536496
7813,1350593
7814,1536658
7815,1476221
7816,1003110
7817,459046
7818,1482597
7819,1414349
7820,1536420
7821,1480374
7822,1516912
7823,1525828
7824,1465105
7825,1514119
7826,1485578
7827,1493443
7828,1478640
7829,1516113
7830,1479529
7831,1492820
7832,1510187
7833,1488979
7834,1387397
7835,1464250
7836,3152663
7837,1498281
7838,1538867
7839,1352642
7840,1545675
7841,1501639
7842,1498230
7843,1444680
7844,1366275
7845,1501543
7846,1501917
7847,1464341
7848,1496509
7849,1455472
7850,1530924
7851,1507846
7852,1419348
7853,1574003
7854,1487965
7855,1409541
7856,1516153
7857,1516694
7858,1462994
7859,1483089
7860,1516189
7861,1451107
7862,1487822
7863,1466398
7864,1506626
7865,1439575
7866,1513233
7867,1487411
7868,1468693
7869,1527539
7870,1457005
7871,1463772
7872,1457141
7873,1468578
7874,1572169
7875,1336024
7876,1473710
7877,3143960
7878,3072093
7879,1460265
7880,1548945
7881,1516080
7882,1441411
7883,1423494
7884,1499566
7885,1559676
7886,1528080
7887,1430614
7888,1488743
7889,1537982
7890,1460242
7891,1546271
7892,1473044
7893,1464595
7894,3129308
7895,1412931
7896,1589082
7897,1377742
7898,1480369
7899,1473537
7900,1464377
7901,1531298
7902,1539203
7903,1403431
7904,1514496
7905,1514155
7906,1394144
7907,1581341
7908,1387782
7909,1450231
7910,1549232
7911,1431899
7912,1440539
7913,1506732
7914,1465358
7915,1506225
7916,1512487
7917,1437351
7918,1560329
7919,1410356
7920,1503994
7921,1486001
7922,1502510
7923,3089939
7924,1504569
7925,1479987
7926,1413594
7927,1548387
7928,1380548
7929,1489485
7930,1492481
7931,1456396
7932,1562369
7933,1395215
7934,1438307
7935,1601709
7936,1393398
7937,3084708
7938,1481886
7939,1525189
7940,1475318
7941,1541556
7942,1455705
7943,1438034
7944,1497160
7945,1514000
7946,1490957
7947,1490073
7948,1435261
7949,1511974
7950,1463856
7951,1559806
7952,1401508
7953,1521775
7954,1489876
7955,1448318
7956,1501508
7957,1523387
7958,1463061
7959,1475423
7960,1444220
7961,1547584
7962,1502162
7963,1392691
7964,1521617
7965,1502167
7966,1433314
7967,1522874
7968,1477127
7969,1120060
7970,313607
7971,1432962
7972,1543357
7973,3074142
7974,1439603
7975,1464478
7976,1536782
7977,1507381
7978,1450457
7979,1480058
7980,1532685
7981,1405669
7982,1501075
7983,1460270
7984,1489071
7985,1556017
7986,1453168
7987,1478915
7988,1558714
7989,1488921
7990,1471224
7991,1471524
7992,1526252
7993,1554748
7994,1437003
7995,1469003
7996,1502666
7997,1496104
7998,1530786
7999,1432766
8000,1501482
8001,1407890
8002,1417428
8003,1507444
8004,1394027
8005,1447686
8006,1516788
8007,1516528
8008,1381614
8009,1482000
8010,1558077
8011,1447249
8012,1489193
8013,1485996
8014,1483830
8015,1484042
8016,1476738
8017,1506710
8018,1438457
8019,1436177
8020,1548188
8021,1407664
8022,1528929
8023,1461723
8024,1484338
8025,1457796
8026,1508262
8027,1465424
8028,1460121
8029,1542642
8030,1420189
8031,1438827
8032,1529019
8033,1459793
8034,1516268
8035,1445515
8036,1476849
8037,1430988
8038,1504776
8039,1511894
8040,1473116
8041,1451262
8042,1458864
8043,1465601
8044,1514952
8045,1477543
8046,1543575
8047,1512586
8048,1446526
8049,1479543
8050,1509000
8051,1456432
8052,1511621
8053,1518495
8054,1469823
8055,1493518
8056,1547227
8057,1410995
8058,1519933
8059,1490403
8060,1432731
8061,1514997
8062,1506840
8063,1508710
8064,1464136
8065,1473391
8066,1389928
8067,1431974
8068,1514708
8069,1484865
8070,1530716
8071,1403261
8072,1495752
8073,1498171
8074,1455186
8075,1433024
8076,1400291
8077,1511506
8078,1496901
8079,1510523
8080,1493893
8081,1529157
8082,1450679
8083,1465288
8084,1461169
8085,1574846
8086,1445926
8087,1536428
8088,1399696
8089,1558091
8090,1500336
8091,1486270
8092,1459599
8093,1421798
8094,1522054
8095,1499097
8096,1456592
8097,1452621
8098,1482761
8099,1457687
8100,1524577
8101,1496060
8102,1462630
8103,1455167
8104,3089486
8105,1512136
8106,1327004
8107,1500447
8108,1492728
8109,1481573
8110,1444777
8111,1462280
8112,1466664
8113,1491025
8114,1519821
8115,1515124
8116,3073505
8117,1505929
8118,1480195
8119,1497972
8120,1491250
8121,1475108
8122,1532927
8123,1440587
8124,1541831
8125,1511247
8126,1289862
8127,1563941
8128,1425428
